categoria,paciente_endereco_uf,Dias até vacinar,count
Povos e Comunidades Tradicionais,RJ,151.0,39
Povos e Comunidades Tradicionais,RJ,152.0,43
Povos e Comunidades Tradicionais,RJ,153.0,115
Povos e Comunidades Tradicionais,RJ,155.0,60
Povos e Comunidades Tradicionais,RJ,156.0,36
Povos e Comunidades Tradicionais,RJ,157.0,43
Povos e Comunidades Tradicionais,RJ,158.0,6
Povos e Comunidades Tradicionais,RN,3.0,1
Povos e Comunidades Tradicionais,RN,13.0,1
Povos e Comunidades Tradicionais,RN,16.0,1
Povos e Comunidades Tradicionais,RN,23.0,1
Povos e Comunidades Tradicionais,RN,24.0,3
Povos e Comunidades Tradicionais,RN,25.0,3
Povos e Comunidades Tradicionais,RN,29.0,1
Povos e Comunidades Tradicionais,RN,30.0,1
Povos e Comunidades Tradicionais,RN,32.0,1
Povos e Comunidades Tradicionais,RN,33.0,1
Povos e Comunidades Tradicionais,RN,34.0,1
Povos e Comunidades Tradicionais,RN,36.0,1
Povos e Comunidades Tradicionais,RN,38.0,1
Povos e Comunidades Tradicionais,RN,44.0,1
Povos e Comunidades Tradicionais,RN,46.0,4
Povos e Comunidades Tradicionais,RN,47.0,1
Povos e Comunidades Tradicionais,RN,50.0,2
Povos e Comunidades Tradicionais,RN,51.0,1
Povos e Comunidades Tradicionais,RN,52.0,1
Povos e Comunidades Tradicionais,RN,53.0,7
Povos e Comunidades Tradicionais,RN,57.0,1
Povos e Comunidades Tradicionais,RN,58.0,1
Povos e Comunidades Tradicionais,RN,64.0,1
Povos e Comunidades Tradicionais,RN,65.0,4
Povos e Comunidades Tradicionais,RN,66.0,7
Povos e Comunidades Tradicionais,RN,67.0,270
Povos e Comunidades Tradicionais,RN,68.0,690
Povos e Comunidades Tradicionais,RN,69.0,547
Povos e Comunidades Tradicionais,RN,71.0,281
Povos e Comunidades Tradicionais,RN,72.0,943
Povos e Comunidades Tradicionais,RN,73.0,708
Povos e Comunidades Tradicionais,RN,74.0,277
Povos e Comunidades Tradicionais,RN,75.0,48
Povos e Comunidades Tradicionais,RN,76.0,1
Povos e Comunidades Tradicionais,RN,77.0,2
Povos e Comunidades Tradicionais,RN,78.0,216
Povos e Comunidades Tradicionais,RN,79.0,184
Povos e Comunidades Tradicionais,RN,80.0,390
Povos e Comunidades Tradicionais,RN,81.0,721
Povos e Comunidades Tradicionais,RN,82.0,518
Povos e Comunidades Tradicionais,RN,83.0,140
Povos e Comunidades Tradicionais,RN,84.0,146
Povos e Comunidades Tradicionais,RN,85.0,157
Povos e Comunidades Tradicionais,RN,86.0,247
Povos e Comunidades Tradicionais,RN,87.0,40
Povos e Comunidades Tradicionais,RN,88.0,204
Povos e Comunidades Tradicionais,RN,89.0,4
Povos e Comunidades Tradicionais,RN,90.0,100
Povos e Comunidades Tradicionais,RN,91.0,141
Povos e Comunidades Tradicionais,RN,92.0,94
Povos e Comunidades Tradicionais,RN,93.0,265
Povos e Comunidades Tradicionais,RN,94.0,3
Povos e Comunidades Tradicionais,RN,95.0,152
Povos e Comunidades Tradicionais,RN,96.0,15
Povos e Comunidades Tradicionais,RN,97.0,3
Povos e Comunidades Tradicionais,RN,98.0,1
Povos e Comunidades Tradicionais,RN,99.0,102
Povos e Comunidades Tradicionais,RN,100.0,14
Povos e Comunidades Tradicionais,RN,101.0,3
Povos e Comunidades Tradicionais,RN,102.0,7
Povos e Comunidades Tradicionais,RN,103.0,23
Povos e Comunidades Tradicionais,RN,106.0,2
Povos e Comunidades Tradicionais,RN,107.0,10
Povos e Comunidades Tradicionais,RN,108.0,3
Povos e Comunidades Tradicionais,RN,109.0,29
Povos e Comunidades Tradicionais,RN,110.0,38
Povos e Comunidades Tradicionais,RN,113.0,5
Povos e Comunidades Tradicionais,RN,114.0,7
Povos e Comunidades Tradicionais,RN,115.0,10
Povos e Comunidades Tradicionais,RN,116.0,5
Povos e Comunidades Tradicionais,RN,117.0,7
Povos e Comunidades Tradicionais,RN,120.0,12
Povos e Comunidades Tradicionais,RN,121.0,3
Povos e Comunidades Tradicionais,RN,122.0,10
Povos e Comunidades Tradicionais,RN,123.0,10
Povos e Comunidades Tradicionais,RN,124.0,4
Povos e Comunidades Tradicionais,RN,125.0,4
Povos e Comunidades Tradicionais,RN,126.0,1
Povos e Comunidades Tradicionais,RN,127.0,4
Povos e Comunidades Tradicionais,RN,128.0,8
Povos e Comunidades Tradicionais,RN,129.0,4
Povos e Comunidades Tradicionais,RN,130.0,3
Povos e Comunidades Tradicionais,RN,131.0,6
Povos e Comunidades Tradicionais,RN,132.0,1
Povos e Comunidades Tradicionais,RN,134.0,6
Povos e Comunidades Tradicionais,RN,135.0,3
Povos e Comunidades Tradicionais,RN,136.0,6
Povos e Comunidades Tradicionais,RN,137.0,2
Povos e Comunidades Tradicionais,RN,138.0,3
Povos e Comunidades Tradicionais,RN,139.0,2
Povos e Comunidades Tradicionais,RN,141.0,3
Povos e Comunidades Tradicionais,RN,142.0,3
Povos e Comunidades Tradicionais,RN,143.0,20
Povos e Comunidades Tradicionais,RN,144.0,14
Povos e Comunidades Tradicionais,RN,145.0,5
Povos e Comunidades Tradicionais,RN,146.0,7
Povos e Comunidades Tradicionais,RN,148.0,4
Povos e Comunidades Tradicionais,RN,149.0,3
Povos e Comunidades Tradicionais,RN,150.0,8
Povos e Comunidades Tradicionais,RN,151.0,112
Povos e Comunidades Tradicionais,RN,152.0,360
Povos e Comunidades Tradicionais,RN,153.0,1
Povos e Comunidades Tradicionais,RN,155.0,186
Povos e Comunidades Tradicionais,RN,156.0,294
Povos e Comunidades Tradicionais,RN,157.0,2
Povos e Comunidades Tradicionais,RO,10.0,1
Povos e Comunidades Tradicionais,RO,20.0,1
Povos e Comunidades Tradicionais,RO,22.0,1
Povos e Comunidades Tradicionais,RO,24.0,1
Povos e Comunidades Tradicionais,RO,25.0,2
Povos e Comunidades Tradicionais,RO,33.0,1
Povos e Comunidades Tradicionais,RO,38.0,2
Povos e Comunidades Tradicionais,RO,46.0,1
Povos e Comunidades Tradicionais,RO,61.0,1
Povos e Comunidades Tradicionais,RO,66.0,1
Povos e Comunidades Tradicionais,RO,67.0,1
Povos e Comunidades Tradicionais,RO,68.0,2
Povos e Comunidades Tradicionais,RO,69.0,1
Povos e Comunidades Tradicionais,RO,71.0,20
Povos e Comunidades Tradicionais,RO,72.0,50
Povos e Comunidades Tradicionais,RO,73.0,28
Povos e Comunidades Tradicionais,RO,74.0,199
Povos e Comunidades Tradicionais,RO,76.0,8
Povos e Comunidades Tradicionais,RO,77.0,15
Povos e Comunidades Tradicionais,RO,78.0,33
Povos e Comunidades Tradicionais,RO,79.0,37
Povos e Comunidades Tradicionais,RO,80.0,77
Povos e Comunidades Tradicionais,RO,81.0,39
Povos e Comunidades Tradicionais,RO,82.0,20
Povos e Comunidades Tradicionais,RO,83.0,93
Povos e Comunidades Tradicionais,RO,85.0,13
Povos e Comunidades Tradicionais,RO,86.0,22
Povos e Comunidades Tradicionais,RO,87.0,21
Povos e Comunidades Tradicionais,RO,88.0,12
Povos e Comunidades Tradicionais,RO,89.0,10
Povos e Comunidades Tradicionais,RO,90.0,55
Povos e Comunidades Tradicionais,RO,91.0,7
Povos e Comunidades Tradicionais,RO,92.0,41
Povos e Comunidades Tradicionais,RO,93.0,17
Povos e Comunidades Tradicionais,RO,94.0,15
Povos e Comunidades Tradicionais,RO,95.0,9
Povos e Comunidades Tradicionais,RO,96.0,10
Povos e Comunidades Tradicionais,RO,97.0,5
Povos e Comunidades Tradicionais,RO,98.0,4
Povos e Comunidades Tradicionais,RO,99.0,4
Povos e Comunidades Tradicionais,RO,100.0,11
Povos e Comunidades Tradicionais,RO,101.0,16
Povos e Comunidades Tradicionais,RO,102.0,10
Povos e Comunidades Tradicionais,RO,103.0,31
Povos e Comunidades Tradicionais,RO,104.0,22
Povos e Comunidades Tradicionais,RO,105.0,1
Povos e Comunidades Tradicionais,RO,106.0,8
Povos e Comunidades Tradicionais,RO,107.0,26
Povos e Comunidades Tradicionais,RO,108.0,13
Povos e Comunidades Tradicionais,RO,109.0,4
Povos e Comunidades Tradicionais,RO,110.0,8
Povos e Comunidades Tradicionais,RO,111.0,99
Povos e Comunidades Tradicionais,RO,112.0,1
Povos e Comunidades Tradicionais,RO,113.0,6
Povos e Comunidades Tradicionais,RO,114.0,4
Povos e Comunidades Tradicionais,RO,115.0,15
Povos e Comunidades Tradicionais,RO,116.0,1
Povos e Comunidades Tradicionais,RO,117.0,4
Povos e Comunidades Tradicionais,RO,118.0,81
Povos e Comunidades Tradicionais,RO,119.0,10
Povos e Comunidades Tradicionais,RO,120.0,52
Povos e Comunidades Tradicionais,RO,121.0,25
Povos e Comunidades Tradicionais,RO,122.0,36
Povos e Comunidades Tradicionais,RO,123.0,17
Povos e Comunidades Tradicionais,RO,124.0,56
Povos e Comunidades Tradicionais,RO,125.0,58
Povos e Comunidades Tradicionais,RO,126.0,134
Povos e Comunidades Tradicionais,RO,127.0,20
Povos e Comunidades Tradicionais,RO,128.0,50
Povos e Comunidades Tradicionais,RO,129.0,50
Povos e Comunidades Tradicionais,RO,130.0,38
Povos e Comunidades Tradicionais,RO,131.0,31
Povos e Comunidades Tradicionais,RO,132.0,33
Povos e Comunidades Tradicionais,RO,133.0,24
Povos e Comunidades Tradicionais,RO,134.0,15
Povos e Comunidades Tradicionais,RO,135.0,21
Povos e Comunidades Tradicionais,RO,136.0,21
Povos e Comunidades Tradicionais,RO,137.0,8
Povos e Comunidades Tradicionais,RO,138.0,11
Povos e Comunidades Tradicionais,RO,141.0,11
Povos e Comunidades Tradicionais,RO,142.0,23
Povos e Comunidades Tradicionais,RO,143.0,70
Povos e Comunidades Tradicionais,RO,144.0,258
Povos e Comunidades Tradicionais,RO,145.0,167
Povos e Comunidades Tradicionais,RO,146.0,215
Povos e Comunidades Tradicionais,RO,147.0,149
Povos e Comunidades Tradicionais,RO,148.0,338
Povos e Comunidades Tradicionais,RO,149.0,248
Povos e Comunidades Tradicionais,RO,150.0,110
Povos e Comunidades Tradicionais,RO,151.0,3
Povos e Comunidades Tradicionais,RO,152.0,9
Povos e Comunidades Tradicionais,RO,153.0,1
Povos e Comunidades Tradicionais,RO,154.0,1
Povos e Comunidades Tradicionais,RO,155.0,81
Povos e Comunidades Tradicionais,RO,156.0,27
Povos e Comunidades Tradicionais,RO,157.0,3
Povos e Comunidades Tradicionais,RO,158.0,49
Povos e Comunidades Tradicionais,RR,40.0,1
Povos e Comunidades Tradicionais,RR,66.0,1
Povos e Comunidades Tradicionais,RR,69.0,2
Povos e Comunidades Tradicionais,RR,71.0,2
Povos e Comunidades Tradicionais,RR,72.0,3
Povos e Comunidades Tradicionais,RR,73.0,5
Povos e Comunidades Tradicionais,RR,78.0,6
Povos e Comunidades Tradicionais,RR,79.0,3
Povos e Comunidades Tradicionais,RR,80.0,5
Povos e Comunidades Tradicionais,RR,81.0,35
Povos e Comunidades Tradicionais,RR,82.0,37
Povos e Comunidades Tradicionais,RR,83.0,132
Povos e Comunidades Tradicionais,RR,85.0,6
Povos e Comunidades Tradicionais,RR,86.0,10
Povos e Comunidades Tradicionais,RR,87.0,6
Povos e Comunidades Tradicionais,RR,88.0,12
Povos e Comunidades Tradicionais,RR,89.0,10
Povos e Comunidades Tradicionais,RR,90.0,1
Povos e Comunidades Tradicionais,RR,91.0,1
Povos e Comunidades Tradicionais,RR,92.0,8
Povos e Comunidades Tradicionais,RR,93.0,9
Povos e Comunidades Tradicionais,RR,94.0,12
Povos e Comunidades Tradicionais,RR,95.0,2
Povos e Comunidades Tradicionais,RR,96.0,7
Povos e Comunidades Tradicionais,RR,97.0,15
Povos e Comunidades Tradicionais,RR,98.0,37
Povos e Comunidades Tradicionais,RR,99.0,67
Povos e Comunidades Tradicionais,RR,100.0,77
Povos e Comunidades Tradicionais,RR,101.0,19
Povos e Comunidades Tradicionais,RR,102.0,13
Povos e Comunidades Tradicionais,RR,103.0,8
Povos e Comunidades Tradicionais,RR,104.0,6
Povos e Comunidades Tradicionais,RR,105.0,5
Povos e Comunidades Tradicionais,RR,106.0,3
Povos e Comunidades Tradicionais,RR,107.0,6
Povos e Comunidades Tradicionais,RR,108.0,2
Povos e Comunidades Tradicionais,RR,109.0,19
Povos e Comunidades Tradicionais,RR,110.0,5
Povos e Comunidades Tradicionais,RR,113.0,3
Povos e Comunidades Tradicionais,RR,114.0,11
Povos e Comunidades Tradicionais,RR,115.0,8
Povos e Comunidades Tradicionais,RR,116.0,1
Povos e Comunidades Tradicionais,RR,117.0,5
Povos e Comunidades Tradicionais,RR,118.0,1
Povos e Comunidades Tradicionais,RR,120.0,12
Povos e Comunidades Tradicionais,RR,121.0,3
Povos e Comunidades Tradicionais,RR,122.0,1
Povos e Comunidades Tradicionais,RR,123.0,6
Povos e Comunidades Tradicionais,RR,124.0,1
Povos e Comunidades Tradicionais,RR,125.0,1
Povos e Comunidades Tradicionais,RR,127.0,2
Povos e Comunidades Tradicionais,RR,128.0,3
Povos e Comunidades Tradicionais,RR,129.0,14
Povos e Comunidades Tradicionais,RR,130.0,8
Povos e Comunidades Tradicionais,RR,131.0,4
Povos e Comunidades Tradicionais,RR,133.0,2
Povos e Comunidades Tradicionais,RR,134.0,1
Povos e Comunidades Tradicionais,RR,135.0,3
Povos e Comunidades Tradicionais,RR,136.0,7
Povos e Comunidades Tradicionais,RR,137.0,1
Povos e Comunidades Tradicionais,RR,138.0,1
Povos e Comunidades Tradicionais,RR,141.0,2
Povos e Comunidades Tradicionais,RR,142.0,4
Povos e Comunidades Tradicionais,RR,143.0,2
Povos e Comunidades Tradicionais,RR,144.0,5
Povos e Comunidades Tradicionais,RR,145.0,1
Povos e Comunidades Tradicionais,RR,148.0,2
Povos e Comunidades Tradicionais,RR,149.0,2
Povos e Comunidades Tradicionais,RR,150.0,4
Povos e Comunidades Tradicionais,RR,151.0,3
Povos e Comunidades Tradicionais,RR,152.0,5
Povos e Comunidades Tradicionais,RR,153.0,5
Povos e Comunidades Tradicionais,RR,154.0,1
Povos e Comunidades Tradicionais,RR,155.0,1
Povos e Comunidades Tradicionais,RR,156.0,1
Povos e Comunidades Tradicionais,RR,157.0,1
Povos e Comunidades Tradicionais,RS,3.0,38
Povos e Comunidades Tradicionais,RS,4.0,28
Povos e Comunidades Tradicionais,RS,5.0,1
Povos e Comunidades Tradicionais,RS,6.0,4
Povos e Comunidades Tradicionais,RS,8.0,126
Povos e Comunidades Tradicionais,RS,9.0,40
Povos e Comunidades Tradicionais,RS,10.0,37
Povos e Comunidades Tradicionais,RS,11.0,323
Povos e Comunidades Tradicionais,RS,12.0,177
Povos e Comunidades Tradicionais,RS,15.0,3
Povos e Comunidades Tradicionais,RS,16.0,35
Povos e Comunidades Tradicionais,RS,18.0,1
Povos e Comunidades Tradicionais,RS,19.0,25
Povos e Comunidades Tradicionais,RS,20.0,1
Povos e Comunidades Tradicionais,RS,24.0,12
Povos e Comunidades Tradicionais,RS,26.0,13
Povos e Comunidades Tradicionais,RS,29.0,1
Povos e Comunidades Tradicionais,RS,32.0,2
Povos e Comunidades Tradicionais,RS,33.0,10
Povos e Comunidades Tradicionais,RS,36.0,138
Povos e Comunidades Tradicionais,RS,37.0,81
Povos e Comunidades Tradicionais,RS,38.0,77
Povos e Comunidades Tradicionais,RS,39.0,294
Povos e Comunidades Tradicionais,RS,40.0,180
Povos e Comunidades Tradicionais,RS,41.0,29
Povos e Comunidades Tradicionais,RS,43.0,6
Povos e Comunidades Tradicionais,RS,44.0,3
Povos e Comunidades Tradicionais,RS,47.0,38
Povos e Comunidades Tradicionais,RS,50.0,1
Povos e Comunidades Tradicionais,RS,52.0,2
Povos e Comunidades Tradicionais,RS,54.0,10
Povos e Comunidades Tradicionais,RS,57.0,2
Povos e Comunidades Tradicionais,RS,58.0,5
Povos e Comunidades Tradicionais,RS,59.0,4
Povos e Comunidades Tradicionais,RS,60.0,2
Povos e Comunidades Tradicionais,RS,61.0,28
Povos e Comunidades Tradicionais,RS,62.0,3
Povos e Comunidades Tradicionais,RS,64.0,10
Povos e Comunidades Tradicionais,RS,65.0,4
Povos e Comunidades Tradicionais,RS,66.0,426
Povos e Comunidades Tradicionais,RS,67.0,1021
Povos e Comunidades Tradicionais,RS,68.0,1080
Povos e Comunidades Tradicionais,RS,69.0,1013
Povos e Comunidades Tradicionais,RS,70.0,30
Povos e Comunidades Tradicionais,RS,71.0,861
Povos e Comunidades Tradicionais,RS,72.0,1011
Povos e Comunidades Tradicionais,RS,73.0,964
Povos e Comunidades Tradicionais,RS,74.0,402
Povos e Comunidades Tradicionais,RS,75.0,1
Povos e Comunidades Tradicionais,RS,76.0,148
Povos e Comunidades Tradicionais,RS,77.0,2
Povos e Comunidades Tradicionais,RS,78.0,551
Povos e Comunidades Tradicionais,RS,79.0,174
Povos e Comunidades Tradicionais,RS,80.0,146
Povos e Comunidades Tradicionais,RS,81.0,200
Povos e Comunidades Tradicionais,RS,82.0,74
Povos e Comunidades Tradicionais,RS,83.0,97
Povos e Comunidades Tradicionais,RS,84.0,1
Povos e Comunidades Tradicionais,RS,85.0,122
Povos e Comunidades Tradicionais,RS,86.0,89
Povos e Comunidades Tradicionais,RS,87.0,22
Povos e Comunidades Tradicionais,RS,88.0,95
Povos e Comunidades Tradicionais,RS,89.0,49
Povos e Comunidades Tradicionais,RS,90.0,56
Povos e Comunidades Tradicionais,RS,92.0,117
Povos e Comunidades Tradicionais,RS,93.0,80
Povos e Comunidades Tradicionais,RS,95.0,71
Povos e Comunidades Tradicionais,RS,96.0,176
Povos e Comunidades Tradicionais,RS,97.0,132
Povos e Comunidades Tradicionais,RS,98.0,1
Povos e Comunidades Tradicionais,RS,99.0,25
Povos e Comunidades Tradicionais,RS,100.0,15
Povos e Comunidades Tradicionais,RS,101.0,42
Povos e Comunidades Tradicionais,RS,102.0,55
Povos e Comunidades Tradicionais,RS,103.0,7
Povos e Comunidades Tradicionais,RS,104.0,2
Povos e Comunidades Tradicionais,RS,106.0,37
Povos e Comunidades Tradicionais,RS,107.0,20
Povos e Comunidades Tradicionais,RS,108.0,43
Povos e Comunidades Tradicionais,RS,109.0,10
Povos e Comunidades Tradicionais,RS,110.0,293
Povos e Comunidades Tradicionais,RS,111.0,209
Povos e Comunidades Tradicionais,RS,113.0,75
Povos e Comunidades Tradicionais,RS,114.0,17
Povos e Comunidades Tradicionais,RS,115.0,19
Povos e Comunidades Tradicionais,RS,116.0,12
Povos e Comunidades Tradicionais,RS,117.0,18
Povos e Comunidades Tradicionais,RS,118.0,3
Povos e Comunidades Tradicionais,RS,120.0,25
Povos e Comunidades Tradicionais,RS,121.0,16
Povos e Comunidades Tradicionais,RS,122.0,8
Povos e Comunidades Tradicionais,RS,123.0,21
Povos e Comunidades Tradicionais,RS,124.0,15
Povos e Comunidades Tradicionais,RS,125.0,1
Povos e Comunidades Tradicionais,RS,127.0,19
Povos e Comunidades Tradicionais,RS,128.0,9
Povos e Comunidades Tradicionais,RS,129.0,7
Povos e Comunidades Tradicionais,RS,130.0,7
Povos e Comunidades Tradicionais,RS,131.0,15
Povos e Comunidades Tradicionais,RS,132.0,1
Povos e Comunidades Tradicionais,RS,134.0,5
Povos e Comunidades Tradicionais,RS,135.0,5
Povos e Comunidades Tradicionais,RS,136.0,5
Povos e Comunidades Tradicionais,RS,138.0,3
Povos e Comunidades Tradicionais,RS,139.0,1
Povos e Comunidades Tradicionais,RS,141.0,4
Povos e Comunidades Tradicionais,RS,142.0,3
Povos e Comunidades Tradicionais,RS,143.0,6
Povos e Comunidades Tradicionais,RS,144.0,3
Povos e Comunidades Tradicionais,RS,145.0,4
Povos e Comunidades Tradicionais,RS,146.0,5
Povos e Comunidades Tradicionais,RS,147.0,1
Povos e Comunidades Tradicionais,RS,148.0,106
Povos e Comunidades Tradicionais,RS,149.0,74
Povos e Comunidades Tradicionais,RS,150.0,147
Povos e Comunidades Tradicionais,RS,151.0,167
Povos e Comunidades Tradicionais,RS,152.0,184
Povos e Comunidades Tradicionais,RS,153.0,208
Povos e Comunidades Tradicionais,RS,155.0,134
Povos e Comunidades Tradicionais,RS,156.0,164
Povos e Comunidades Tradicionais,RS,157.0,92
Povos e Comunidades Tradicionais,RS,158.0,4
Povos e Comunidades Tradicionais,SC,4.0,1
Povos e Comunidades Tradicionais,SC,5.0,1
Povos e Comunidades Tradicionais,SC,8.0,2
Povos e Comunidades Tradicionais,SC,11.0,1
Povos e Comunidades Tradicionais,SC,13.0,1
Povos e Comunidades Tradicionais,SC,15.0,3
Povos e Comunidades Tradicionais,SC,16.0,1
Povos e Comunidades Tradicionais,SC,17.0,2
Povos e Comunidades Tradicionais,SC,18.0,1
Povos e Comunidades Tradicionais,SC,20.0,1
Povos e Comunidades Tradicionais,SC,22.0,4
Povos e Comunidades Tradicionais,SC,25.0,2
Povos e Comunidades Tradicionais,SC,26.0,3
Povos e Comunidades Tradicionais,SC,30.0,2
Povos e Comunidades Tradicionais,SC,31.0,1
Povos e Comunidades Tradicionais,SC,32.0,1
Povos e Comunidades Tradicionais,SC,33.0,1
Povos e Comunidades Tradicionais,SC,35.0,1
Povos e Comunidades Tradicionais,SC,36.0,4
Povos e Comunidades Tradicionais,SC,37.0,1
Povos e Comunidades Tradicionais,SC,38.0,2
Povos e Comunidades Tradicionais,SC,39.0,1
Povos e Comunidades Tradicionais,SC,40.0,3
Povos e Comunidades Tradicionais,SC,44.0,2
Povos e Comunidades Tradicionais,SC,46.0,1
Povos e Comunidades Tradicionais,SC,51.0,1
Povos e Comunidades Tradicionais,SC,53.0,1
Povos e Comunidades Tradicionais,SC,58.0,2
Povos e Comunidades Tradicionais,SC,59.0,1
Povos e Comunidades Tradicionais,SC,62.0,3
Povos e Comunidades Tradicionais,SC,64.0,3
Povos e Comunidades Tradicionais,SC,65.0,70
Povos e Comunidades Tradicionais,SC,66.0,3
Povos e Comunidades Tradicionais,SC,67.0,216
Povos e Comunidades Tradicionais,SC,68.0,433
Povos e Comunidades Tradicionais,SC,69.0,486
Povos e Comunidades Tradicionais,SC,71.0,306
Povos e Comunidades Tradicionais,SC,72.0,180
Povos e Comunidades Tradicionais,SC,73.0,36
Povos e Comunidades Tradicionais,SC,74.0,233
Povos e Comunidades Tradicionais,SC,75.0,1
Povos e Comunidades Tradicionais,SC,76.0,2
Povos e Comunidades Tradicionais,SC,77.0,2
Povos e Comunidades Tradicionais,SC,78.0,38
Povos e Comunidades Tradicionais,SC,79.0,18
Povos e Comunidades Tradicionais,SC,80.0,43
Povos e Comunidades Tradicionais,SC,81.0,25
Povos e Comunidades Tradicionais,SC,82.0,34
Povos e Comunidades Tradicionais,SC,83.0,123
Povos e Comunidades Tradicionais,SC,84.0,10
Povos e Comunidades Tradicionais,SC,85.0,22
Povos e Comunidades Tradicionais,SC,86.0,24
Povos e Comunidades Tradicionais,SC,87.0,15
Povos e Comunidades Tradicionais,SC,88.0,76
Povos e Comunidades Tradicionais,SC,89.0,13
Povos e Comunidades Tradicionais,SC,90.0,1
Povos e Comunidades Tradicionais,SC,92.0,10
